# Tournament Config: startingPlayers=3, gamesPerPhase=100
# Fallbacks: {"2":{"file":"tournament_j3zvExqh9bhYFcfuzihx_older.csv","topX":5}}
Rank,Status,VP,EN,HL,AT,YD,WinRate,GamesPlayed,AvgCardsBought,P1%,P2%,P3%,P4%,P5%,P6%,P7%,P8%,P9%,P10%,P11%
1551,Eliminated,5,20,4,3,4,62.0%,100,2.95,62.0%,-,-,-,-,-,-,-,-,-,-
1552,Eliminated,10,5,2,1,6,62.0%,100,2.58,62.0%,-,-,-,-,-,-,-,-,-,-
1553,Eliminated,10,10,2,2,4,62.0%,100,2.69,62.0%,-,-,-,-,-,-,-,-,-,-
1554,Eliminated,10,10,2,3,6,62.0%,100,3.15,62.0%,-,-,-,-,-,-,-,-,-,-
1555,Eliminated,10,10,4,3,4,62.0%,100,2.82,62.0%,-,-,-,-,-,-,-,-,-,-
1556,Eliminated,10,10,6,2,4,62.0%,100,2.78,62.0%,-,-,-,-,-,-,-,-,-,-
1557,Eliminated,10,15,0,3,6,62.0%,100,2.85,62.0%,-,-,-,-,-,-,-,-,-,-
1558,Eliminated,15,0,0,3,6,62.0%,100,0.58,62.0%,-,-,-,-,-,-,-,-,-,-
1559,Eliminated,15,0,2,2,4,62.0%,100,0.54,62.0%,-,-,-,-,-,-,-,-,-,-
1560,Eliminated,15,5,0,3,8,62.0%,100,2.68,62.0%,-,-,-,-,-,-,-,-,-,-
1561,Eliminated,15,10,0,3,8,62.0%,100,2.79,62.0%,-,-,-,-,-,-,-,-,-,-
1562,Eliminated,20,0,2,2,4,62.0%,100,0.66,62.0%,-,-,-,-,-,-,-,-,-,-
1563,Eliminated,20,5,2,3,6,62.0%,100,2.59,62.0%,-,-,-,-,-,-,-,-,-,-
1564,Eliminated,20,10,0,2,10,62.0%,100,3.00,62.0%,-,-,-,-,-,-,-,-,-,-
1565,Eliminated,20,10,2,1,6,62.0%,100,3.10,62.0%,-,-,-,-,-,-,-,-,-,-
1566,Eliminated,20,10,4,1,2,62.0%,100,2.89,62.0%,-,-,-,-,-,-,-,-,-,-
1567,Eliminated,20,10,8,3,4,62.0%,100,2.90,62.0%,-,-,-,-,-,-,-,-,-,-
1568,Eliminated,20,15,2,2,6,62.0%,100,3.04,62.0%,-,-,-,-,-,-,-,-,-,-
1569,Eliminated,20,15,4,3,4,62.0%,100,3.19,62.0%,-,-,-,-,-,-,-,-,-,-
1570,Eliminated,20,20,2,3,6,62.0%,100,2.92,62.0%,-,-,-,-,-,-,-,-,-,-
1571,Eliminated,20,20,4,3,4,62.0%,100,3.15,62.0%,-,-,-,-,-,-,-,-,-,-
1572,Eliminated,0,10,10,1,2,61.0%,100,3.16,61.0%,-,-,-,-,-,-,-,-,-,-
1573,Eliminated,0,15,2,1,4,61.0%,100,3.92,61.0%,-,-,-,-,-,-,-,-,-,-
1574,Eliminated,0,15,2,2,6,61.0%,100,2.70,61.0%,-,-,-,-,-,-,-,-,-,-
1575,Eliminated,0,15,4,3,4,61.0%,100,2.49,61.0%,-,-,-,-,-,-,-,-,-,-
1576,Eliminated,0,15,8,3,4,61.0%,100,2.76,61.0%,-,-,-,-,-,-,-,-,-,-
1577,Eliminated,0,15,10,1,2,61.0%,100,3.57,61.0%,-,-,-,-,-,-,-,-,-,-
1578,Eliminated,0,20,2,3,8,61.0%,100,2.95,61.0%,-,-,-,-,-,-,-,-,-,-
1579,Eliminated,0,20,6,3,4,61.0%,100,2.84,61.0%,-,-,-,-,-,-,-,-,-,-
1580,Eliminated,5,15,0,2,8,61.0%,100,2.86,61.0%,-,-,-,-,-,-,-,-,-,-
1581,Eliminated,5,20,10,1,2,61.0%,100,4.16,61.0%,-,-,-,-,-,-,-,-,-,-
1582,Eliminated,10,0,0,2,6,61.0%,100,0.64,61.0%,-,-,-,-,-,-,-,-,-,-
1583,Eliminated,10,0,2,1,2,61.0%,100,0.47,61.0%,-,-,-,-,-,-,-,-,-,-
1584,Eliminated,10,20,0,2,10,61.0%,100,2.78,61.0%,-,-,-,-,-,-,-,-,-,-
1585,Eliminated,15,0,8,1,2,61.0%,100,0.50,61.0%,-,-,-,-,-,-,-,-,-,-
1586,Eliminated,15,5,2,3,4,61.0%,100,2.11,61.0%,-,-,-,-,-,-,-,-,-,-
1587,Eliminated,15,5,8,2,2,61.0%,100,1.88,61.0%,-,-,-,-,-,-,-,-,-,-
1588,Eliminated,15,10,2,2,6,61.0%,100,2.99,61.0%,-,-,-,-,-,-,-,-,-,-
1589,Eliminated,15,15,0,3,8,61.0%,100,2.73,61.0%,-,-,-,-,-,-,-,-,-,-
1590,Eliminated,15,20,0,1,6,61.0%,100,2.61,61.0%,-,-,-,-,-,-,-,-,-,-
1591,Eliminated,15,20,8,2,4,61.0%,100,2.98,61.0%,-,-,-,-,-,-,-,-,-,-
1592,Eliminated,20,5,2,1,4,61.0%,100,2.33,61.0%,-,-,-,-,-,-,-,-,-,-
1593,Eliminated,20,5,6,2,2,61.0%,100,1.88,61.0%,-,-,-,-,-,-,-,-,-,-
1594,Eliminated,20,10,0,2,8,61.0%,100,2.79,61.0%,-,-,-,-,-,-,-,-,-,-
1595,Eliminated,20,20,2,2,6,61.0%,100,2.98,61.0%,-,-,-,-,-,-,-,-,-,-
1596,Eliminated,0,0,2,2,4,60.0%,100,0.30,60.0%,-,-,-,-,-,-,-,-,-,-
1597,Eliminated,0,5,8,2,2,60.0%,100,1.73,60.0%,-,-,-,-,-,-,-,-,-,-
1598,Eliminated,0,15,10,2,0,60.0%,100,3.20,60.0%,-,-,-,-,-,-,-,-,-,-
1599,Eliminated,0,20,2,2,2,60.0%,100,2.66,60.0%,-,-,-,-,-,-,-,-,-,-
1600,Eliminated,0,20,4,2,4,60.0%,100,3.48,60.0%,-,-,-,-,-,-,-,-,-,-
1601,Eliminated,5,0,4,1,2,60.0%,100,0.46,60.0%,-,-,-,-,-,-,-,-,-,-
1602,Eliminated,5,15,2,3,6,60.0%,100,2.84,60.0%,-,-,-,-,-,-,-,-,-,-
1603,Eliminated,5,15,4,3,4,60.0%,100,2.57,60.0%,-,-,-,-,-,-,-,-,-,-
1604,Eliminated,10,0,2,1,4,60.0%,100,0.57,60.0%,-,-,-,-,-,-,-,-,-,-
1605,Eliminated,10,0,8,2,2,60.0%,100,0.36,60.0%,-,-,-,-,-,-,-,-,-,-
1606,Eliminated,10,0,10,1,2,60.0%,100,0.45,60.0%,-,-,-,-,-,-,-,-,-,-
1607,Eliminated,10,5,10,1,2,60.0%,100,3.34,60.0%,-,-,-,-,-,-,-,-,-,-
1608,Eliminated,10,15,0,1,8,60.0%,100,2.92,60.0%,-,-,-,-,-,-,-,-,-,-
1609,Eliminated,10,15,10,1,2,60.0%,100,3.68,60.0%,-,-,-,-,-,-,-,-,-,-
1610,Eliminated,10,20,0,3,10,60.0%,100,2.85,60.0%,-,-,-,-,-,-,-,-,-,-
1611,Eliminated,15,0,0,3,4,60.0%,100,0.50,60.0%,-,-,-,-,-,-,-,-,-,-
1612,Eliminated,15,0,2,3,2,60.0%,100,0.55,60.0%,-,-,-,-,-,-,-,-,-,-
1613,Eliminated,15,10,2,3,6,60.0%,100,2.81,60.0%,-,-,-,-,-,-,-,-,-,-
1614,Eliminated,20,0,6,3,2,60.0%,100,0.44,60.0%,-,-,-,-,-,-,-,-,-,-
1615,Eliminated,20,0,8,1,2,60.0%,100,0.55,60.0%,-,-,-,-,-,-,-,-,-,-
1616,Eliminated,20,5,0,3,6,60.0%,100,2.53,60.0%,-,-,-,-,-,-,-,-,-,-
1617,Eliminated,20,5,2,2,4,60.0%,100,2.28,60.0%,-,-,-,-,-,-,-,-,-,-
1618,Eliminated,20,10,10,3,4,60.0%,100,2.61,60.0%,-,-,-,-,-,-,-,-,-,-
1619,Eliminated,20,15,2,3,6,60.0%,100,2.92,60.0%,-,-,-,-,-,-,-,-,-,-
1620,Eliminated,20,20,6,1,2,60.0%,100,3.46,60.0%,-,-,-,-,-,-,-,-,-,-
1621,Eliminated,0,0,0,1,6,59.0%,100,0.27,59.0%,-,-,-,-,-,-,-,-,-,-
1622,Eliminated,0,0,4,1,2,59.0%,100,0.29,59.0%,-,-,-,-,-,-,-,-,-,-
1623,Eliminated,0,15,2,1,6,59.0%,100,3.93,59.0%,-,-,-,-,-,-,-,-,-,-
1624,Eliminated,0,20,2,1,4,59.0%,100,3.85,59.0%,-,-,-,-,-,-,-,-,-,-
1625,Eliminated,0,20,10,3,4,59.0%,100,2.64,59.0%,-,-,-,-,-,-,-,-,-,-
1626,Eliminated,5,0,8,1,2,59.0%,100,0.45,59.0%,-,-,-,-,-,-,-,-,-,-
1627,Eliminated,5,5,0,2,6,59.0%,100,2.39,59.0%,-,-,-,-,-,-,-,-,-,-
1628,Eliminated,5,5,0,2,8,59.0%,100,2.41,59.0%,-,-,-,-,-,-,-,-,-,-
1629,Eliminated,5,5,0,2,10,59.0%,100,2.75,59.0%,-,-,-,-,-,-,-,-,-,-
1630,Eliminated,5,15,2,2,6,59.0%,100,2.84,59.0%,-,-,-,-,-,-,-,-,-,-
1631,Eliminated,10,0,2,2,2,59.0%,100,0.57,59.0%,-,-,-,-,-,-,-,-,-,-
1632,Eliminated,10,0,2,3,2,59.0%,100,0.58,59.0%,-,-,-,-,-,-,-,-,-,-
1633,Eliminated,10,0,4,2,2,59.0%,100,0.44,59.0%,-,-,-,-,-,-,-,-,-,-
1634,Eliminated,10,5,2,1,4,59.0%,100,2.55,59.0%,-,-,-,-,-,-,-,-,-,-
1635,Eliminated,10,5,6,2,2,59.0%,100,1.95,59.0%,-,-,-,-,-,-,-,-,-,-
1636,Eliminated,10,15,2,1,6,59.0%,100,3.02,59.0%,-,-,-,-,-,-,-,-,-,-
1637,Eliminated,10,15,2,2,4,59.0%,100,2.75,59.0%,-,-,-,-,-,-,-,-,-,-
1638,Eliminated,10,20,2,2,6,59.0%,100,2.93,59.0%,-,-,-,-,-,-,-,-,-,-
1639,Eliminated,10,20,4,1,2,59.0%,100,3.54,59.0%,-,-,-,-,-,-,-,-,-,-
1640,Eliminated,15,0,6,3,2,59.0%,100,0.49,59.0%,-,-,-,-,-,-,-,-,-,-
1641,Eliminated,15,5,0,2,4,59.0%,100,2.23,59.0%,-,-,-,-,-,-,-,-,-,-
1642,Eliminated,15,15,4,3,4,59.0%,100,3.14,59.0%,-,-,-,-,-,-,-,-,-,-
1643,Eliminated,15,15,10,1,2,59.0%,100,3.71,59.0%,-,-,-,-,-,-,-,-,-,-
1644,Eliminated,15,20,0,1,8,59.0%,100,2.80,59.0%,-,-,-,-,-,-,-,-,-,-
1645,Eliminated,20,0,2,3,2,59.0%,100,0.55,59.0%,-,-,-,-,-,-,-,-,-,-
1646,Eliminated,20,0,10,3,2,59.0%,100,0.40,59.0%,-,-,-,-,-,-,-,-,-,-
1647,Eliminated,20,10,2,3,6,59.0%,100,2.66,59.0%,-,-,-,-,-,-,-,-,-,-
1648,Eliminated,20,20,0,3,6,59.0%,100,2.97,59.0%,-,-,-,-,-,-,-,-,-,-
1649,Eliminated,20,20,4,1,2,59.0%,100,3.03,59.0%,-,-,-,-,-,-,-,-,-,-
1650,Eliminated,20,20,10,3,4,59.0%,100,3.18,59.0%,-,-,-,-,-,-,-,-,-,-
1651,Eliminated,0,0,2,1,4,58.0%,100,0.45,58.0%,-,-,-,-,-,-,-,-,-,-
1652,Eliminated,0,5,2,3,6,58.0%,100,1.84,58.0%,-,-,-,-,-,-,-,-,-,-
1653,Eliminated,0,10,2,1,4,58.0%,100,3.70,58.0%,-,-,-,-,-,-,-,-,-,-
1654,Eliminated,0,10,2,2,6,58.0%,100,2.40,58.0%,-,-,-,-,-,-,-,-,-,-
1655,Eliminated,0,15,0,2,8,58.0%,100,2.65,58.0%,-,-,-,-,-,-,-,-,-,-
1656,Eliminated,0,15,0,3,8,58.0%,100,2.54,58.0%,-,-,-,-,-,-,-,-,-,-
1657,Eliminated,0,15,2,1,8,58.0%,100,4.54,58.0%,-,-,-,-,-,-,-,-,-,-
1658,Eliminated,0,15,2,3,6,58.0%,100,2.63,58.0%,-,-,-,-,-,-,-,-,-,-
1659,Eliminated,0,15,8,1,2,58.0%,100,3.68,58.0%,-,-,-,-,-,-,-,-,-,-
1660,Eliminated,0,20,6,1,2,58.0%,100,4.06,58.0%,-,-,-,-,-,-,-,-,-,-
1661,Eliminated,5,0,2,2,2,58.0%,100,0.46,58.0%,-,-,-,-,-,-,-,-,-,-
1662,Eliminated,5,5,2,2,2,58.0%,100,2.03,58.0%,-,-,-,-,-,-,-,-,-,-
1663,Eliminated,5,5,2,3,4,58.0%,100,2.40,58.0%,-,-,-,-,-,-,-,-,-,-
1664,Eliminated,5,10,2,2,6,58.0%,100,2.96,58.0%,-,-,-,-,-,-,-,-,-,-
1665,Eliminated,5,15,2,1,6,58.0%,100,3.43,58.0%,-,-,-,-,-,-,-,-,-,-
1666,Eliminated,5,20,0,3,8,58.0%,100,2.81,58.0%,-,-,-,-,-,-,-,-,-,-
1667,Eliminated,5,20,0,3,10,58.0%,100,3.15,58.0%,-,-,-,-,-,-,-,-,-,-
1668,Eliminated,5,20,8,1,4,58.0%,100,3.89,58.0%,-,-,-,-,-,-,-,-,-,-
1669,Eliminated,10,0,2,3,4,58.0%,100,0.56,58.0%,-,-,-,-,-,-,-,-,-,-
1670,Eliminated,10,0,6,2,2,58.0%,100,0.52,58.0%,-,-,-,-,-,-,-,-,-,-
1671,Eliminated,10,0,8,1,2,58.0%,100,0.58,58.0%,-,-,-,-,-,-,-,-,-,-
1672,Eliminated,10,5,2,2,6,58.0%,100,2.59,58.0%,-,-,-,-,-,-,-,-,-,-
1673,Eliminated,10,5,2,3,8,58.0%,100,2.60,58.0%,-,-,-,-,-,-,-,-,-,-
1674,Eliminated,10,5,4,2,2,58.0%,100,1.83,58.0%,-,-,-,-,-,-,-,-,-,-
1675,Eliminated,10,10,8,1,2,58.0%,100,3.02,58.0%,-,-,-,-,-,-,-,-,-,-
1676,Eliminated,10,15,6,1,2,58.0%,100,3.53,58.0%,-,-,-,-,-,-,-,-,-,-
1677,Eliminated,10,15,8,1,2,58.0%,100,3.19,58.0%,-,-,-,-,-,-,-,-,-,-
1678,Eliminated,10,20,10,2,4,58.0%,100,3.00,58.0%,-,-,-,-,-,-,-,-,-,-
1679,Eliminated,15,0,2,1,2,58.0%,100,0.44,58.0%,-,-,-,-,-,-,-,-,-,-
1680,Eliminated,15,0,4,1,2,58.0%,100,0.47,58.0%,-,-,-,-,-,-,-,-,-,-
1681,Eliminated,15,0,8,2,2,58.0%,100,0.59,58.0%,-,-,-,-,-,-,-,-,-,-
1682,Eliminated,15,0,10,3,2,58.0%,100,0.34,58.0%,-,-,-,-,-,-,-,-,-,-
1683,Eliminated,15,5,4,1,2,58.0%,100,2.26,58.0%,-,-,-,-,-,-,-,-,-,-
1684,Eliminated,15,5,8,1,2,58.0%,100,2.43,58.0%,-,-,-,-,-,-,-,-,-,-
1685,Eliminated,15,10,0,3,6,58.0%,100,3.06,58.0%,-,-,-,-,-,-,-,-,-,-
1686,Eliminated,20,10,8,1,2,58.0%,100,2.83,58.0%,-,-,-,-,-,-,-,-,-,-
1687,Eliminated,20,15,2,1,4,58.0%,100,3.00,58.0%,-,-,-,-,-,-,-,-,-,-
1688,Eliminated,20,20,8,3,4,58.0%,100,2.77,58.0%,-,-,-,-,-,-,-,-,-,-
1689,Eliminated,0,0,8,1,2,57.0%,100,0.25,57.0%,-,-,-,-,-,-,-,-,-,-
1690,Eliminated,0,0,10,1,2,57.0%,100,0.41,57.0%,-,-,-,-,-,-,-,-,-,-
1691,Eliminated,0,5,2,1,4,57.0%,100,2.67,57.0%,-,-,-,-,-,-,-,-,-,-
1692,Eliminated,0,5,2,3,4,57.0%,100,1.43,57.0%,-,-,-,-,-,-,-,-,-,-
1693,Eliminated,0,20,2,3,6,57.0%,100,2.70,57.0%,-,-,-,-,-,-,-,-,-,-
1694,Eliminated,0,20,8,1,2,57.0%,100,3.84,57.0%,-,-,-,-,-,-,-,-,-,-
1695,Eliminated,5,0,0,3,4,57.0%,100,0.47,57.0%,-,-,-,-,-,-,-,-,-,-
1696,Eliminated,5,0,6,1,2,57.0%,100,0.60,57.0%,-,-,-,-,-,-,-,-,-,-
1697,Eliminated,5,10,0,2,6,57.0%,100,2.85,57.0%,-,-,-,-,-,-,-,-,-,-
1698,Eliminated,5,20,2,1,6,57.0%,100,3.62,57.0%,-,-,-,-,-,-,-,-,-,-
1699,Eliminated,10,0,4,3,2,57.0%,100,0.44,57.0%,-,-,-,-,-,-,-,-,-,-
1700,Eliminated,10,5,4,3,2,57.0%,100,1.85,57.0%,-,-,-,-,-,-,-,-,-,-
1701,Eliminated,10,5,10,1,0,57.0%,100,2.90,57.0%,-,-,-,-,-,-,-,-,-,-
1702,Eliminated,10,15,2,2,6,57.0%,100,3.18,57.0%,-,-,-,-,-,-,-,-,-,-
1703,Eliminated,10,15,10,3,4,57.0%,100,3.07,57.0%,-,-,-,-,-,-,-,-,-,-
1704,Eliminated,10,20,10,2,2,57.0%,100,2.58,57.0%,-,-,-,-,-,-,-,-,-,-
1705,Eliminated,15,0,6,2,2,57.0%,100,0.55,57.0%,-,-,-,-,-,-,-,-,-,-
1706,Eliminated,15,5,0,1,6,57.0%,100,2.48,57.0%,-,-,-,-,-,-,-,-,-,-
1707,Eliminated,15,5,2,2,4,57.0%,100,2.23,57.0%,-,-,-,-,-,-,-,-,-,-
1708,Eliminated,15,5,4,2,2,57.0%,100,2.00,57.0%,-,-,-,-,-,-,-,-,-,-
1709,Eliminated,15,10,4,1,2,57.0%,100,2.81,57.0%,-,-,-,-,-,-,-,-,-,-
1710,Eliminated,15,15,0,3,6,57.0%,100,2.98,57.0%,-,-,-,-,-,-,-,-,-,-
1711,Eliminated,15,15,2,2,6,57.0%,100,2.98,57.0%,-,-,-,-,-,-,-,-,-,-
1712,Eliminated,15,20,2,3,6,57.0%,100,2.90,57.0%,-,-,-,-,-,-,-,-,-,-
1713,Eliminated,15,20,10,1,2,57.0%,100,3.90,57.0%,-,-,-,-,-,-,-,-,-,-
1714,Eliminated,20,0,10,1,2,57.0%,100,0.46,57.0%,-,-,-,-,-,-,-,-,-,-
1715,Eliminated,20,10,2,2,4,57.0%,100,2.75,57.0%,-,-,-,-,-,-,-,-,-,-
1716,Eliminated,20,10,2,3,4,57.0%,100,2.83,57.0%,-,-,-,-,-,-,-,-,-,-
1717,Eliminated,20,20,0,1,8,57.0%,100,2.78,57.0%,-,-,-,-,-,-,-,-,-,-
1718,Eliminated,0,5,0,1,6,56.0%,100,2.50,56.0%,-,-,-,-,-,-,-,-,-,-
1719,Eliminated,0,5,2,2,6,56.0%,100,1.84,56.0%,-,-,-,-,-,-,-,-,-,-
1720,Eliminated,0,10,0,2,8,56.0%,100,2.13,56.0%,-,-,-,-,-,-,-,-,-,-
1721,Eliminated,0,10,4,1,2,56.0%,100,3.28,56.0%,-,-,-,-,-,-,-,-,-,-
1722,Eliminated,0,10,8,1,0,56.0%,100,3.11,56.0%,-,-,-,-,-,-,-,-,-,-
1723,Eliminated,0,10,10,1,0,56.0%,100,3.28,56.0%,-,-,-,-,-,-,-,-,-,-
1724,Eliminated,0,15,8,2,2,56.0%,100,2.99,56.0%,-,-,-,-,-,-,-,-,-,-
1725,Eliminated,0,20,2,1,10,56.0%,100,4.36,56.0%,-,-,-,-,-,-,-,-,-,-
1726,Eliminated,0,20,6,3,2,56.0%,100,2.55,56.0%,-,-,-,-,-,-,-,-,-,-
1727,Eliminated,0,20,10,2,0,56.0%,100,3.35,56.0%,-,-,-,-,-,-,-,-,-,-
1728,Eliminated,5,0,6,2,2,56.0%,100,0.42,56.0%,-,-,-,-,-,-,-,-,-,-
1729,Eliminated,5,0,8,2,2,56.0%,100,0.44,56.0%,-,-,-,-,-,-,-,-,-,-
1730,Eliminated,5,0,10,3,2,56.0%,100,0.40,56.0%,-,-,-,-,-,-,-,-,-,-
1731,Eliminated,5,5,0,1,6,56.0%,100,2.31,56.0%,-,-,-,-,-,-,-,-,-,-
1732,Eliminated,10,0,4,1,2,56.0%,100,0.57,56.0%,-,-,-,-,-,-,-,-,-,-
1733,Eliminated,10,0,6,3,2,56.0%,100,0.49,56.0%,-,-,-,-,-,-,-,-,-,-
1734,Eliminated,10,5,2,2,4,56.0%,100,2.21,56.0%,-,-,-,-,-,-,-,-,-,-
1735,Eliminated,10,5,10,2,2,56.0%,100,1.88,56.0%,-,-,-,-,-,-,-,-,-,-
1736,Eliminated,10,10,4,1,2,56.0%,100,3.13,56.0%,-,-,-,-,-,-,-,-,-,-
1737,Eliminated,10,10,8,2,2,56.0%,100,2.62,56.0%,-,-,-,-,-,-,-,-,-,-
1738,Eliminated,10,10,10,2,2,56.0%,100,2.22,56.0%,-,-,-,-,-,-,-,-,-,-
1739,Eliminated,10,15,0,1,6,56.0%,100,3.07,56.0%,-,-,-,-,-,-,-,-,-,-
1740,Eliminated,10,15,2,1,4,56.0%,100,2.91,56.0%,-,-,-,-,-,-,-,-,-,-
1741,Eliminated,15,0,0,1,4,56.0%,100,0.54,56.0%,-,-,-,-,-,-,-,-,-,-
1742,Eliminated,15,0,4,3,2,56.0%,100,0.60,56.0%,-,-,-,-,-,-,-,-,-,-
1743,Eliminated,15,0,6,1,2,56.0%,100,0.44,56.0%,-,-,-,-,-,-,-,-,-,-
1744,Eliminated,15,0,8,3,2,56.0%,100,0.56,56.0%,-,-,-,-,-,-,-,-,-,-
1745,Eliminated,15,0,10,1,2,56.0%,100,0.31,56.0%,-,-,-,-,-,-,-,-,-,-
1746,Eliminated,15,10,2,3,4,56.0%,100,3.05,56.0%,-,-,-,-,-,-,-,-,-,-
1747,Eliminated,15,10,6,1,2,56.0%,100,3.19,56.0%,-,-,-,-,-,-,-,-,-,-
1748,Eliminated,15,15,4,1,2,56.0%,100,3.44,56.0%,-,-,-,-,-,-,-,-,-,-
1749,Eliminated,15,20,2,1,4,56.0%,100,2.89,56.0%,-,-,-,-,-,-,-,-,-,-
1750,Eliminated,20,0,4,3,2,56.0%,100,0.53,56.0%,-,-,-,-,-,-,-,-,-,-
1751,Eliminated,20,5,10,2,2,56.0%,100,1.80,56.0%,-,-,-,-,-,-,-,-,-,-
1752,Eliminated,20,15,0,2,6,56.0%,100,2.71,56.0%,-,-,-,-,-,-,-,-,-,-
1753,Eliminated,20,15,2,2,4,56.0%,100,2.68,56.0%,-,-,-,-,-,-,-,-,-,-
1754,Eliminated,0,5,0,2,6,55.0%,100,1.88,55.0%,-,-,-,-,-,-,-,-,-,-
1755,Eliminated,0,5,2,2,4,55.0%,100,1.76,55.0%,-,-,-,-,-,-,-,-,-,-
1756,Eliminated,0,10,4,2,2,55.0%,100,2.09,55.0%,-,-,-,-,-,-,-,-,-,-
1757,Eliminated,0,15,8,1,0,55.0%,100,3.22,55.0%,-,-,-,-,-,-,-,-,-,-
1758,Eliminated,0,20,0,2,8,55.0%,100,2.61,55.0%,-,-,-,-,-,-,-,-,-,-
1759,Eliminated,5,0,0,1,4,55.0%,100,0.42,55.0%,-,-,-,-,-,-,-,-,-,-
1760,Eliminated,5,5,8,2,2,55.0%,100,1.77,55.0%,-,-,-,-,-,-,-,-,-,-
1761,Eliminated,5,10,0,2,8,55.0%,100,2.72,55.0%,-,-,-,-,-,-,-,-,-,-
1762,Eliminated,5,15,6,1,2,55.0%,100,3.59,55.0%,-,-,-,-,-,-,-,-,-,-
1763,Eliminated,10,0,10,2,2,55.0%,100,0.46,55.0%,-,-,-,-,-,-,-,-,-,-
1764,Eliminated,10,5,4,1,2,55.0%,100,2.06,55.0%,-,-,-,-,-,-,-,-,-,-
1765,Eliminated,10,5,6,3,2,55.0%,100,2.05,55.0%,-,-,-,-,-,-,-,-,-,-
1766,Eliminated,10,10,2,1,4,55.0%,100,3.19,55.0%,-,-,-,-,-,-,-,-,-,-
1767,Eliminated,10,15,2,3,4,55.0%,100,2.94,55.0%,-,-,-,-,-,-,-,-,-,-
1768,Eliminated,10,20,8,1,2,55.0%,100,3.55,55.0%,-,-,-,-,-,-,-,-,-,-
1769,Eliminated,20,0,2,2,2,55.0%,100,0.50,55.0%,-,-,-,-,-,-,-,-,-,-
1770,Eliminated,20,0,4,2,2,55.0%,100,0.55,55.0%,-,-,-,-,-,-,-,-,-,-
1771,Eliminated,20,5,4,3,2,55.0%,100,1.85,55.0%,-,-,-,-,-,-,-,-,-,-
1772,Eliminated,20,5,8,1,2,55.0%,100,1.98,55.0%,-,-,-,-,-,-,-,-,-,-
1773,Eliminated,20,10,0,1,6,55.0%,100,2.84,55.0%,-,-,-,-,-,-,-,-,-,-
1774,Eliminated,20,15,10,1,0,55.0%,100,3.55,55.0%,-,-,-,-,-,-,-,-,-,-
1775,Eliminated,20,20,0,2,6,55.0%,100,2.54,55.0%,-,-,-,-,-,-,-,-,-,-
1776,Eliminated,0,5,0,2,8,54.0%,100,1.82,54.0%,-,-,-,-,-,-,-,-,-,-
1777,Eliminated,0,5,10,1,0,54.0%,100,2.60,54.0%,-,-,-,-,-,-,-,-,-,-
1778,Eliminated,0,10,0,1,8,54.0%,100,3.68,54.0%,-,-,-,-,-,-,-,-,-,-
1779,Eliminated,0,10,0,3,8,54.0%,100,2.55,54.0%,-,-,-,-,-,-,-,-,-,-
1780,Eliminated,0,15,0,3,6,54.0%,100,2.55,54.0%,-,-,-,-,-,-,-,-,-,-
1781,Eliminated,0,15,2,2,4,54.0%,100,2.60,54.0%,-,-,-,-,-,-,-,-,-,-
1782,Eliminated,0,15,4,2,2,54.0%,100,2.86,54.0%,-,-,-,-,-,-,-,-,-,-
1783,Eliminated,0,20,2,2,4,54.0%,100,2.59,54.0%,-,-,-,-,-,-,-,-,-,-
1784,Eliminated,5,0,10,2,2,54.0%,100,0.41,54.0%,-,-,-,-,-,-,-,-,-,-
1785,Eliminated,5,5,2,1,2,54.0%,100,2.01,54.0%,-,-,-,-,-,-,-,-,-,-
1786,Eliminated,5,5,4,1,2,54.0%,100,1.96,54.0%,-,-,-,-,-,-,-,-,-,-
1787,Eliminated,5,10,0,3,6,54.0%,100,2.93,54.0%,-,-,-,-,-,-,-,-,-,-
1788,Eliminated,5,10,6,2,2,54.0%,100,2.43,54.0%,-,-,-,-,-,-,-,-,-,-
1789,Eliminated,5,15,8,1,2,54.0%,100,3.37,54.0%,-,-,-,-,-,-,-,-,-,-
1790,Eliminated,5,20,0,1,6,54.0%,100,3.17,54.0%,-,-,-,-,-,-,-,-,-,-
1791,Eliminated,10,10,0,2,6,54.0%,100,2.81,54.0%,-,-,-,-,-,-,-,-,-,-
1792,Eliminated,10,10,0,3,6,54.0%,100,3.05,54.0%,-,-,-,-,-,-,-,-,-,-
1793,Eliminated,10,15,8,3,4,54.0%,100,3.03,54.0%,-,-,-,-,-,-,-,-,-,-
1794,Eliminated,10,20,0,1,6,54.0%,100,2.82,54.0%,-,-,-,-,-,-,-,-,-,-
1795,Eliminated,10,20,6,1,2,54.0%,100,3.26,54.0%,-,-,-,-,-,-,-,-,-,-
1796,Eliminated,15,5,0,2,6,54.0%,100,2.60,54.0%,-,-,-,-,-,-,-,-,-,-
1797,Eliminated,15,5,10,3,2,54.0%,100,1.61,54.0%,-,-,-,-,-,-,-,-,-,-
1798,Eliminated,15,10,6,2,2,54.0%,100,2.59,54.0%,-,-,-,-,-,-,-,-,-,-
1799,Eliminated,15,15,2,1,6,54.0%,100,2.89,54.0%,-,-,-,-,-,-,-,-,-,-
1800,Eliminated,15,15,2,2,4,54.0%,100,2.69,54.0%,-,-,-,-,-,-,-,-,-,-
1801,Eliminated,15,15,6,1,2,54.0%,100,3.39,54.0%,-,-,-,-,-,-,-,-,-,-
