Rank,Status,VP,EN,HL,AT,YD,WinRate,GamesPlayed,AvgCardsBought,P1%,P2%,P3%,P4%,P5%,P6%,P7%,P8%,P9%,P10%,P11%
2238,Eliminated,5,20,6,1,2,56.0%,50,3.66,56.0%,-,-,-,-,-,-,-,-,-,-
2239,Eliminated,5,20,6,1,6,56.0%,50,5.74,56.0%,-,-,-,-,-,-,-,-,-,-
2240,Eliminated,5,20,8,1,4,56.0%,50,5.04,56.0%,-,-,-,-,-,-,-,-,-,-
2241,Eliminated,5,20,8,3,0,56.0%,50,3.20,56.0%,-,-,-,-,-,-,-,-,-,-
2242,Eliminated,10,10,2,1,0,56.0%,50,2.96,56.0%,-,-,-,-,-,-,-,-,-,-
2243,Eliminated,10,15,0,2,2,56.0%,50,2.76,56.0%,-,-,-,-,-,-,-,-,-,-
2244,Eliminated,10,15,4,1,10,56.0%,50,4.30,56.0%,-,-,-,-,-,-,-,-,-,-
2245,Eliminated,10,15,10,2,0,56.0%,50,3.02,56.0%,-,-,-,-,-,-,-,-,-,-
2246,Eliminated,10,20,0,3,0,56.0%,50,3.32,56.0%,-,-,-,-,-,-,-,-,-,-
2247,Eliminated,10,20,2,2,0,56.0%,50,3.10,56.0%,-,-,-,-,-,-,-,-,-,-
2248,Eliminated,10,20,4,2,0,56.0%,50,3.22,56.0%,-,-,-,-,-,-,-,-,-,-
2249,Eliminated,10,20,10,2,2,56.0%,50,3.48,56.0%,-,-,-,-,-,-,-,-,-,-
2250,Eliminated,15,5,2,1,0,56.0%,50,2.44,56.0%,-,-,-,-,-,-,-,-,-,-
2251,Eliminated,15,10,4,1,0,56.0%,50,2.78,56.0%,-,-,-,-,-,-,-,-,-,-
2252,Eliminated,15,15,2,2,0,56.0%,50,3.36,56.0%,-,-,-,-,-,-,-,-,-,-
2253,Eliminated,15,20,0,2,4,56.0%,50,3.32,56.0%,-,-,-,-,-,-,-,-,-,-
2254,Eliminated,15,20,0,3,2,56.0%,50,3.46,56.0%,-,-,-,-,-,-,-,-,-,-
2255,Eliminated,15,20,0,3,4,56.0%,50,3.32,56.0%,-,-,-,-,-,-,-,-,-,-
2256,Eliminated,15,20,4,1,2,56.0%,50,4.38,56.0%,-,-,-,-,-,-,-,-,-,-
2257,Eliminated,15,20,8,2,0,56.0%,50,3.02,56.0%,-,-,-,-,-,-,-,-,-,-
2258,Eliminated,20,10,2,3,0,56.0%,50,2.82,56.0%,-,-,-,-,-,-,-,-,-,-
2259,Eliminated,20,10,8,1,6,56.0%,50,4.82,56.0%,-,-,-,-,-,-,-,-,-,-
2260,Eliminated,20,10,10,2,0,56.0%,50,2.78,56.0%,-,-,-,-,-,-,-,-,-,-
2261,Eliminated,20,15,2,2,0,56.0%,50,3.30,56.0%,-,-,-,-,-,-,-,-,-,-
2262,Eliminated,20,15,6,3,0,56.0%,50,3.00,56.0%,-,-,-,-,-,-,-,-,-,-
2263,Eliminated,20,20,0,2,0,56.0%,50,3.24,56.0%,-,-,-,-,-,-,-,-,-,-
2264,Eliminated,20,20,4,1,0,56.0%,50,3.04,56.0%,-,-,-,-,-,-,-,-,-,-
2265,Eliminated,20,20,10,3,0,56.0%,50,3.48,56.0%,-,-,-,-,-,-,-,-,-,-
2266,Eliminated,0,0,8,1,10,54.0%,50,1.60,54.0%,-,-,-,-,-,-,-,-,-,-
2267,Eliminated,0,5,2,2,0,54.0%,50,1.48,54.0%,-,-,-,-,-,-,-,-,-,-
2268,Eliminated,0,5,6,1,2,54.0%,50,2.80,54.0%,-,-,-,-,-,-,-,-,-,-
2269,Eliminated,0,5,6,1,10,54.0%,50,3.00,54.0%,-,-,-,-,-,-,-,-,-,-
2270,Eliminated,0,10,4,1,4,54.0%,50,4.16,54.0%,-,-,-,-,-,-,-,-,-,-
2271,Eliminated,0,10,6,1,0,54.0%,50,3.80,54.0%,-,-,-,-,-,-,-,-,-,-
2272,Eliminated,0,10,8,2,0,54.0%,50,2.52,54.0%,-,-,-,-,-,-,-,-,-,-
2273,Eliminated,0,15,2,2,4,54.0%,50,3.16,54.0%,-,-,-,-,-,-,-,-,-,-
2274,Eliminated,0,15,2,3,4,54.0%,50,2.92,54.0%,-,-,-,-,-,-,-,-,-,-
2275,Eliminated,0,15,4,3,0,54.0%,50,2.78,54.0%,-,-,-,-,-,-,-,-,-,-
2276,Eliminated,0,15,6,1,0,54.0%,50,3.72,54.0%,-,-,-,-,-,-,-,-,-,-
2277,Eliminated,0,20,0,2,0,54.0%,50,3.12,54.0%,-,-,-,-,-,-,-,-,-,-
2278,Eliminated,0,20,0,2,2,54.0%,50,2.98,54.0%,-,-,-,-,-,-,-,-,-,-
2279,Eliminated,0,20,0,2,6,54.0%,50,2.84,54.0%,-,-,-,-,-,-,-,-,-,-
2280,Eliminated,0,20,2,3,0,54.0%,50,2.88,54.0%,-,-,-,-,-,-,-,-,-,-
2281,Eliminated,0,20,4,2,10,54.0%,50,3.94,54.0%,-,-,-,-,-,-,-,-,-,-
2282,Eliminated,0,20,6,2,10,54.0%,50,3.98,54.0%,-,-,-,-,-,-,-,-,-,-
2283,Eliminated,0,20,8,2,6,54.0%,50,4.56,54.0%,-,-,-,-,-,-,-,-,-,-
2284,Eliminated,0,20,10,3,0,54.0%,50,2.76,54.0%,-,-,-,-,-,-,-,-,-,-
2285,Eliminated,5,0,10,1,8,54.0%,50,2.70,54.0%,-,-,-,-,-,-,-,-,-,-
2286,Eliminated,5,5,0,2,0,54.0%,50,2.08,54.0%,-,-,-,-,-,-,-,-,-,-
2287,Eliminated,5,5,4,2,0,54.0%,50,1.98,54.0%,-,-,-,-,-,-,-,-,-,-
2288,Eliminated,5,10,0,1,10,54.0%,50,3.46,54.0%,-,-,-,-,-,-,-,-,-,-
2289,Eliminated,5,10,6,1,0,54.0%,50,2.82,54.0%,-,-,-,-,-,-,-,-,-,-
2290,Eliminated,5,10,6,1,10,54.0%,50,4.62,54.0%,-,-,-,-,-,-,-,-,-,-
2291,Eliminated,5,15,2,2,0,54.0%,50,2.84,54.0%,-,-,-,-,-,-,-,-,-,-
2292,Eliminated,5,15,2,3,0,54.0%,50,2.92,54.0%,-,-,-,-,-,-,-,-,-,-
2293,Eliminated,5,15,4,1,6,54.0%,50,4.10,54.0%,-,-,-,-,-,-,-,-,-,-
2294,Eliminated,5,15,4,1,10,54.0%,50,4.40,54.0%,-,-,-,-,-,-,-,-,-,-
2295,Eliminated,5,15,6,2,2,54.0%,50,3.30,54.0%,-,-,-,-,-,-,-,-,-,-
2296,Eliminated,5,15,8,1,0,54.0%,50,3.56,54.0%,-,-,-,-,-,-,-,-,-,-
2297,Eliminated,5,15,10,2,0,54.0%,50,2.92,54.0%,-,-,-,-,-,-,-,-,-,-
2298,Eliminated,5,20,0,1,0,54.0%,50,3.52,54.0%,-,-,-,-,-,-,-,-,-,-
2299,Eliminated,5,20,0,2,0,54.0%,50,2.82,54.0%,-,-,-,-,-,-,-,-,-,-
2300,Eliminated,5,20,0,2,4,54.0%,50,3.28,54.0%,-,-,-,-,-,-,-,-,-,-
2301,Eliminated,5,20,2,1,8,54.0%,50,3.90,54.0%,-,-,-,-,-,-,-,-,-,-
2302,Eliminated,5,20,4,1,10,54.0%,50,4.78,54.0%,-,-,-,-,-,-,-,-,-,-
2303,Eliminated,5,20,8,1,2,54.0%,50,4.18,54.0%,-,-,-,-,-,-,-,-,-,-
2304,Eliminated,5,20,10,2,10,54.0%,50,4.08,54.0%,-,-,-,-,-,-,-,-,-,-
2305,Eliminated,10,10,2,1,4,54.0%,50,3.38,54.0%,-,-,-,-,-,-,-,-,-,-
2306,Eliminated,10,10,2,3,0,54.0%,50,2.74,54.0%,-,-,-,-,-,-,-,-,-,-
2307,Eliminated,10,10,8,3,0,54.0%,50,2.70,54.0%,-,-,-,-,-,-,-,-,-,-
2308,Eliminated,10,15,0,1,2,54.0%,50,3.56,54.0%,-,-,-,-,-,-,-,-,-,-
2309,Eliminated,10,15,0,3,10,54.0%,50,3.22,54.0%,-,-,-,-,-,-,-,-,-,-
2310,Eliminated,10,15,2,1,4,54.0%,50,4.40,54.0%,-,-,-,-,-,-,-,-,-,-
2311,Eliminated,10,15,4,3,0,54.0%,50,2.80,54.0%,-,-,-,-,-,-,-,-,-,-
2312,Eliminated,10,15,6,1,0,54.0%,50,3.10,54.0%,-,-,-,-,-,-,-,-,-,-
2313,Eliminated,10,20,2,1,0,54.0%,50,3.54,54.0%,-,-,-,-,-,-,-,-,-,-
2314,Eliminated,10,20,6,1,2,54.0%,50,3.98,54.0%,-,-,-,-,-,-,-,-,-,-
2315,Eliminated,10,20,8,1,0,54.0%,50,4.02,54.0%,-,-,-,-,-,-,-,-,-,-
2316,Eliminated,15,15,4,3,0,54.0%,50,3.42,54.0%,-,-,-,-,-,-,-,-,-,-
2317,Eliminated,15,20,0,1,0,54.0%,50,3.42,54.0%,-,-,-,-,-,-,-,-,-,-
2318,Eliminated,15,20,6,1,0,54.0%,50,3.40,54.0%,-,-,-,-,-,-,-,-,-,-
2319,Eliminated,20,15,0,2,2,54.0%,50,3.52,54.0%,-,-,-,-,-,-,-,-,-,-
2320,Eliminated,20,15,2,1,2,54.0%,50,3.40,54.0%,-,-,-,-,-,-,-,-,-,-
2321,Eliminated,20,15,8,2,0,54.0%,50,3.22,54.0%,-,-,-,-,-,-,-,-,-,-
2322,Eliminated,20,15,10,3,0,54.0%,50,3.76,54.0%,-,-,-,-,-,-,-,-,-,-
2323,Eliminated,20,20,0,2,2,54.0%,50,3.48,54.0%,-,-,-,-,-,-,-,-,-,-
2324,Eliminated,20,20,6,1,10,54.0%,50,4.60,54.0%,-,-,-,-,-,-,-,-,-,-
2325,Eliminated,20,20,8,1,4,54.0%,50,5.10,54.0%,-,-,-,-,-,-,-,-,-,-
2326,Eliminated,0,5,0,1,10,52.0%,50,2.58,52.0%,-,-,-,-,-,-,-,-,-,-
2327,Eliminated,0,5,6,1,0,52.0%,50,2.42,52.0%,-,-,-,-,-,-,-,-,-,-
2328,Eliminated,0,5,6,3,0,52.0%,50,1.48,52.0%,-,-,-,-,-,-,-,-,-,-
2329,Eliminated,0,5,10,2,10,52.0%,50,3.48,52.0%,-,-,-,-,-,-,-,-,-,-
2330,Eliminated,0,10,0,2,0,52.0%,50,2.10,52.0%,-,-,-,-,-,-,-,-,-,-
2331,Eliminated,0,15,0,3,10,52.0%,50,2.86,52.0%,-,-,-,-,-,-,-,-,-,-
2332,Eliminated,0,15,2,1,4,52.0%,50,3.68,52.0%,-,-,-,-,-,-,-,-,-,-
2333,Eliminated,0,15,4,1,2,52.0%,50,4.18,52.0%,-,-,-,-,-,-,-,-,-,-
2334,Eliminated,0,15,8,2,6,52.0%,50,4.22,52.0%,-,-,-,-,-,-,-,-,-,-
2335,Eliminated,0,20,2,2,6,52.0%,50,3.06,52.0%,-,-,-,-,-,-,-,-,-,-
2336,Eliminated,0,20,4,1,2,52.0%,50,4.92,52.0%,-,-,-,-,-,-,-,-,-,-
2337,Eliminated,0,20,8,3,0,52.0%,50,2.58,52.0%,-,-,-,-,-,-,-,-,-,-
2338,Eliminated,5,5,2,1,0,52.0%,50,2.34,52.0%,-,-,-,-,-,-,-,-,-,-
2339,Eliminated,5,5,4,3,0,52.0%,50,1.82,52.0%,-,-,-,-,-,-,-,-,-,-
2340,Eliminated,5,5,8,1,6,52.0%,50,3.06,52.0%,-,-,-,-,-,-,-,-,-,-
2341,Eliminated,5,5,10,1,4,52.0%,50,4.34,52.0%,-,-,-,-,-,-,-,-,-,-
2342,Eliminated,5,10,0,2,0,52.0%,50,2.40,52.0%,-,-,-,-,-,-,-,-,-,-
2343,Eliminated,5,10,2,1,0,52.0%,50,3.08,52.0%,-,-,-,-,-,-,-,-,-,-
2344,Eliminated,5,10,2,1,2,52.0%,50,2.86,52.0%,-,-,-,-,-,-,-,-,-,-
2345,Eliminated,5,10,4,1,8,52.0%,50,3.92,52.0%,-,-,-,-,-,-,-,-,-,-
2346,Eliminated,5,10,6,1,2,52.0%,50,3.38,52.0%,-,-,-,-,-,-,-,-,-,-
2347,Eliminated,5,15,0,2,4,52.0%,50,2.94,52.0%,-,-,-,-,-,-,-,-,-,-
2348,Eliminated,5,15,2,1,10,52.0%,50,3.92,52.0%,-,-,-,-,-,-,-,-,-,-
2349,Eliminated,5,15,4,1,0,52.0%,50,3.58,52.0%,-,-,-,-,-,-,-,-,-,-
2350,Eliminated,5,15,6,1,0,52.0%,50,3.46,52.0%,-,-,-,-,-,-,-,-,-,-
2351,Eliminated,5,15,8,2,0,52.0%,50,2.44,52.0%,-,-,-,-,-,-,-,-,-,-
2352,Eliminated,5,20,0,3,0,52.0%,50,2.64,52.0%,-,-,-,-,-,-,-,-,-,-
2353,Eliminated,5,20,0,3,2,52.0%,50,3.14,52.0%,-,-,-,-,-,-,-,-,-,-
2354,Eliminated,5,20,2,3,4,52.0%,50,2.70,52.0%,-,-,-,-,-,-,-,-,-,-
2355,Eliminated,5,20,4,2,0,52.0%,50,3.18,52.0%,-,-,-,-,-,-,-,-,-,-
2356,Eliminated,5,20,4,3,0,52.0%,50,2.88,52.0%,-,-,-,-,-,-,-,-,-,-
2357,Eliminated,5,20,8,1,6,52.0%,50,5.68,52.0%,-,-,-,-,-,-,-,-,-,-
2358,Eliminated,5,20,10,2,8,52.0%,50,4.26,52.0%,-,-,-,-,-,-,-,-,-,-
2359,Eliminated,10,10,10,1,0,52.0%,50,4.00,52.0%,-,-,-,-,-,-,-,-,-,-
2360,Eliminated,10,15,0,3,2,52.0%,50,3.06,52.0%,-,-,-,-,-,-,-,-,-,-
2361,Eliminated,10,15,6,1,2,52.0%,50,3.60,52.0%,-,-,-,-,-,-,-,-,-,-
2362,Eliminated,10,15,8,1,0,52.0%,50,3.80,52.0%,-,-,-,-,-,-,-,-,-,-
2363,Eliminated,10,20,6,1,0,52.0%,50,3.74,52.0%,-,-,-,-,-,-,-,-,-,-
2364,Eliminated,10,20,6,2,0,52.0%,50,3.56,52.0%,-,-,-,-,-,-,-,-,-,-
2365,Eliminated,15,0,2,2,0,52.0%,50,1.10,52.0%,-,-,-,-,-,-,-,-,-,-
2366,Eliminated,15,15,8,1,2,52.0%,50,4.20,52.0%,-,-,-,-,-,-,-,-,-,-
2367,Eliminated,15,20,0,2,0,52.0%,50,3.18,52.0%,-,-,-,-,-,-,-,-,-,-
2368,Eliminated,15,20,0,3,0,52.0%,50,3.14,52.0%,-,-,-,-,-,-,-,-,-,-
2369,Eliminated,15,20,4,2,0,52.0%,50,3.06,52.0%,-,-,-,-,-,-,-,-,-,-
2370,Eliminated,20,5,8,1,0,52.0%,50,2.40,52.0%,-,-,-,-,-,-,-,-,-,-
2371,Eliminated,20,5,8,1,10,52.0%,50,4.72,52.0%,-,-,-,-,-,-,-,-,-,-
2372,Eliminated,20,10,8,1,10,52.0%,50,5.10,52.0%,-,-,-,-,-,-,-,-,-,-
2373,Eliminated,20,15,0,1,0,52.0%,50,3.18,52.0%,-,-,-,-,-,-,-,-,-,-
2374,Eliminated,20,20,0,3,0,52.0%,50,3.54,52.0%,-,-,-,-,-,-,-,-,-,-
2375,Eliminated,0,5,4,1,0,50.0%,50,2.98,50.0%,-,-,-,-,-,-,-,-,-,-
2376,Eliminated,0,10,2,1,2,50.0%,50,3.34,50.0%,-,-,-,-,-,-,-,-,-,-
2377,Eliminated,0,10,8,2,8,50.0%,50,3.94,50.0%,-,-,-,-,-,-,-,-,-,-
2378,Eliminated,0,15,2,1,2,50.0%,50,3.92,50.0%,-,-,-,-,-,-,-,-,-,-
2379,Eliminated,0,15,6,1,2,50.0%,50,3.94,50.0%,-,-,-,-,-,-,-,-,-,-
2380,Eliminated,0,15,8,2,2,50.0%,50,3.46,50.0%,-,-,-,-,-,-,-,-,-,-
2381,Eliminated,0,15,8,2,8,50.0%,50,4.14,50.0%,-,-,-,-,-,-,-,-,-,-
2382,Eliminated,0,15,10,2,0,50.0%,50,4.36,50.0%,-,-,-,-,-,-,-,-,-,-
2383,Eliminated,0,15,10,3,0,50.0%,50,2.62,50.0%,-,-,-,-,-,-,-,-,-,-
2384,Eliminated,0,20,0,3,0,50.0%,50,2.90,50.0%,-,-,-,-,-,-,-,-,-,-
2385,Eliminated,0,20,0,3,2,50.0%,50,2.70,50.0%,-,-,-,-,-,-,-,-,-,-
2386,Eliminated,0,20,4,1,0,50.0%,50,3.90,50.0%,-,-,-,-,-,-,-,-,-,-
2387,Eliminated,5,5,6,1,0,50.0%,50,2.16,50.0%,-,-,-,-,-,-,-,-,-,-
2388,Eliminated,5,10,0,1,0,50.0%,50,2.52,50.0%,-,-,-,-,-,-,-,-,-,-
2389,Eliminated,5,10,4,1,0,50.0%,50,2.90,50.0%,-,-,-,-,-,-,-,-,-,-
2390,Eliminated,5,10,8,1,8,50.0%,50,4.66,50.0%,-,-,-,-,-,-,-,-,-,-
2391,Eliminated,5,10,10,1,0,50.0%,50,3.90,50.0%,-,-,-,-,-,-,-,-,-,-
2392,Eliminated,5,15,0,3,2,50.0%,50,2.74,50.0%,-,-,-,-,-,-,-,-,-,-
2393,Eliminated,5,15,10,1,2,50.0%,50,4.96,50.0%,-,-,-,-,-,-,-,-,-,-
2394,Eliminated,5,15,10,2,10,50.0%,50,4.14,50.0%,-,-,-,-,-,-,-,-,-,-
2395,Eliminated,5,20,4,1,6,50.0%,50,4.62,50.0%,-,-,-,-,-,-,-,-,-,-
2396,Eliminated,10,10,0,3,0,50.0%,50,2.84,50.0%,-,-,-,-,-,-,-,-,-,-
2397,Eliminated,10,10,8,1,6,50.0%,50,5.16,50.0%,-,-,-,-,-,-,-,-,-,-
2398,Eliminated,10,20,8,3,0,50.0%,50,3.34,50.0%,-,-,-,-,-,-,-,-,-,-
2399,Eliminated,15,10,8,1,8,50.0%,50,5.80,50.0%,-,-,-,-,-,-,-,-,-,-
2400,Eliminated,15,15,6,1,0,50.0%,50,3.44,50.0%,-,-,-,-,-,-,-,-,-,-
2401,Eliminated,15,20,8,1,0,50.0%,50,3.28,50.0%,-,-,-,-,-,-,-,-,-,-
2402,Eliminated,15,20,10,2,0,50.0%,50,3.26,50.0%,-,-,-,-,-,-,-,-,-,-
2403,Eliminated,20,5,10,1,2,50.0%,50,3.66,50.0%,-,-,-,-,-,-,-,-,-,-
2404,Eliminated,20,5,10,1,4,50.0%,50,4.02,50.0%,-,-,-,-,-,-,-,-,-,-
2405,Eliminated,20,15,0,3,0,50.0%,50,3.12,50.0%,-,-,-,-,-,-,-,-,-,-
2406,Eliminated,20,15,6,2,0,50.0%,50,3.38,50.0%,-,-,-,-,-,-,-,-,-,-
2407,Eliminated,20,15,8,1,8,50.0%,50,5.14,50.0%,-,-,-,-,-,-,-,-,-,-
2408,Eliminated,20,15,10,1,2,50.0%,50,6.02,50.0%,-,-,-,-,-,-,-,-,-,-
2409,Eliminated,20,20,0,3,2,50.0%,50,3.12,50.0%,-,-,-,-,-,-,-,-,-,-
2410,Eliminated,0,0,10,1,4,48.0%,50,1.70,48.0%,-,-,-,-,-,-,-,-,-,-
2411,Eliminated,0,5,4,1,8,48.0%,50,2.94,48.0%,-,-,-,-,-,-,-,-,-,-
2412,Eliminated,0,10,0,1,2,48.0%,50,3.40,48.0%,-,-,-,-,-,-,-,-,-,-
2413,Eliminated,0,10,2,1,6,48.0%,50,3.82,48.0%,-,-,-,-,-,-,-,-,-,-
2414,Eliminated,0,10,4,1,0,48.0%,50,3.50,48.0%,-,-,-,-,-,-,-,-,-,-
2415,Eliminated,0,10,4,1,2,48.0%,50,3.78,48.0%,-,-,-,-,-,-,-,-,-,-
2416,Eliminated,0,10,8,1,4,48.0%,50,4.26,48.0%,-,-,-,-,-,-,-,-,-,-
2417,Eliminated,0,15,6,1,4,48.0%,50,4.70,48.0%,-,-,-,-,-,-,-,-,-,-
2418,Eliminated,0,15,6,2,6,48.0%,50,3.74,48.0%,-,-,-,-,-,-,-,-,-,-
2419,Eliminated,0,20,8,2,2,48.0%,50,3.86,48.0%,-,-,-,-,-,-,-,-,-,-
2420,Eliminated,5,5,2,3,0,48.0%,50,2.00,48.0%,-,-,-,-,-,-,-,-,-,-
2421,Eliminated,5,5,8,1,10,48.0%,50,3.96,48.0%,-,-,-,-,-,-,-,-,-,-
2422,Eliminated,5,10,0,1,4,48.0%,50,3.32,48.0%,-,-,-,-,-,-,-,-,-,-
2423,Eliminated,5,10,2,1,10,48.0%,50,3.50,48.0%,-,-,-,-,-,-,-,-,-,-
2424,Eliminated,5,10,4,3,0,48.0%,50,2.56,48.0%,-,-,-,-,-,-,-,-,-,-
2425,Eliminated,5,10,10,1,4,48.0%,50,4.74,48.0%,-,-,-,-,-,-,-,-,-,-
2426,Eliminated,5,15,0,1,4,48.0%,50,3.66,48.0%,-,-,-,-,-,-,-,-,-,-
2427,Eliminated,5,15,0,3,4,48.0%,50,2.94,48.0%,-,-,-,-,-,-,-,-,-,-
2428,Eliminated,5,15,2,1,0,48.0%,50,3.58,48.0%,-,-,-,-,-,-,-,-,-,-
2429,Eliminated,5,15,6,1,2,48.0%,50,3.58,48.0%,-,-,-,-,-,-,-,-,-,-
2430,Eliminated,5,15,10,2,4,48.0%,50,3.96,48.0%,-,-,-,-,-,-,-,-,-,-
2431,Eliminated,5,15,10,2,6,48.0%,50,4.34,48.0%,-,-,-,-,-,-,-,-,-,-
2432,Eliminated,5,20,0,1,6,48.0%,50,4.02,48.0%,-,-,-,-,-,-,-,-,-,-
2433,Eliminated,5,20,2,1,10,48.0%,50,4.02,48.0%,-,-,-,-,-,-,-,-,-,-
2434,Eliminated,5,20,10,2,6,48.0%,50,4.42,48.0%,-,-,-,-,-,-,-,-,-,-
2435,Eliminated,10,10,10,1,2,48.0%,50,4.68,48.0%,-,-,-,-,-,-,-,-,-,-
2436,Eliminated,10,15,10,1,0,48.0%,50,5.04,48.0%,-,-,-,-,-,-,-,-,-,-
2437,Eliminated,10,15,10,1,2,48.0%,50,5.16,48.0%,-,-,-,-,-,-,-,-,-,-
2438,Eliminated,10,20,0,1,0,48.0%,50,3.28,48.0%,-,-,-,-,-,-,-,-,-,-
2439,Eliminated,15,15,0,3,0,48.0%,50,3.18,48.0%,-,-,-,-,-,-,-,-,-,-
2440,Eliminated,15,15,6,1,2,48.0%,50,3.50,48.0%,-,-,-,-,-,-,-,-,-,-
2441,Eliminated,15,20,2,2,0,48.0%,50,2.74,48.0%,-,-,-,-,-,-,-,-,-,-
2442,Eliminated,15,20,4,2,2,48.0%,50,3.46,48.0%,-,-,-,-,-,-,-,-,-,-
2443,Eliminated,15,20,8,3,0,48.0%,50,3.10,48.0%,-,-,-,-,-,-,-,-,-,-
2444,Eliminated,20,5,10,1,0,48.0%,50,3.88,48.0%,-,-,-,-,-,-,-,-,-,-
2445,Eliminated,20,15,8,1,2,48.0%,50,3.90,48.0%,-,-,-,-,-,-,-,-,-,-
2446,Eliminated,20,20,2,1,0,48.0%,50,3.54,48.0%,-,-,-,-,-,-,-,-,-,-
2447,Eliminated,20,20,8,1,0,48.0%,50,3.84,48.0%,-,-,-,-,-,-,-,-,-,-
2448,Eliminated,0,0,10,1,2,46.0%,50,1.72,46.0%,-,-,-,-,-,-,-,-,-,-
2449,Eliminated,0,0,10,1,6,46.0%,50,1.66,46.0%,-,-,-,-,-,-,-,-,-,-
2450,Eliminated,0,5,0,1,0,46.0%,50,2.86,46.0%,-,-,-,-,-,-,-,-,-,-
2451,Eliminated,0,5,0,1,8,46.0%,50,2.72,46.0%,-,-,-,-,-,-,-,-,-,-
2452,Eliminated,0,5,10,1,4,46.0%,50,3.20,46.0%,-,-,-,-,-,-,-,-,-,-
2453,Eliminated,0,5,10,2,8,46.0%,50,3.12,46.0%,-,-,-,-,-,-,-,-,-,-
2454,Eliminated,0,10,2,1,4,46.0%,50,3.56,46.0%,-,-,-,-,-,-,-,-,-,-
2455,Eliminated,0,10,8,1,0,46.0%,50,3.46,46.0%,-,-,-,-,-,-,-,-,-,-
2456,Eliminated,0,10,10,2,2,46.0%,50,3.78,46.0%,-,-,-,-,-,-,-,-,-,-
2457,Eliminated,0,10,10,2,4,46.0%,50,3.88,46.0%,-,-,-,-,-,-,-,-,-,-
2458,Eliminated,0,15,8,1,0,46.0%,50,4.04,46.0%,-,-,-,-,-,-,-,-,-,-
2459,Eliminated,0,20,6,1,0,46.0%,50,4.46,46.0%,-,-,-,-,-,-,-,-,-,-
2460,Eliminated,0,20,6,1,2,46.0%,50,4.88,46.0%,-,-,-,-,-,-,-,-,-,-
2461,Eliminated,0,20,6,1,4,46.0%,50,5.20,46.0%,-,-,-,-,-,-,-,-,-,-
2462,Eliminated,0,20,8,1,2,46.0%,50,4.26,46.0%,-,-,-,-,-,-,-,-,-,-
2463,Eliminated,0,20,8,2,8,46.0%,50,4.76,46.0%,-,-,-,-,-,-,-,-,-,-
2464,Eliminated,5,10,8,1,0,46.0%,50,2.76,46.0%,-,-,-,-,-,-,-,-,-,-
2465,Eliminated,5,10,10,1,2,46.0%,50,4.22,46.0%,-,-,-,-,-,-,-,-,-,-
2466,Eliminated,5,15,0,1,2,46.0%,50,3.48,46.0%,-,-,-,-,-,-,-,-,-,-
2467,Eliminated,5,15,4,1,2,46.0%,50,3.56,46.0%,-,-,-,-,-,-,-,-,-,-
2468,Eliminated,5,15,10,1,0,46.0%,50,4.48,46.0%,-,-,-,-,-,-,-,-,-,-
2469,Eliminated,5,15,10,2,8,46.0%,50,4.26,46.0%,-,-,-,-,-,-,-,-,-,-
2470,Eliminated,5,20,2,1,0,46.0%,50,3.48,46.0%,-,-,-,-,-,-,-,-,-,-
2471,Eliminated,5,20,2,1,2,46.0%,50,4.38,46.0%,-,-,-,-,-,-,-,-,-,-
2472,Eliminated,10,5,10,1,2,46.0%,50,3.88,46.0%,-,-,-,-,-,-,-,-,-,-
2473,Eliminated,10,10,8,1,8,46.0%,50,5.58,46.0%,-,-,-,-,-,-,-,-,-,-
2474,Eliminated,10,20,0,1,4,46.0%,50,3.68,46.0%,-,-,-,-,-,-,-,-,-,-
2475,Eliminated,10,20,4,1,0,46.0%,50,3.26,46.0%,-,-,-,-,-,-,-,-,-,-
2476,Eliminated,15,15,8,1,10,46.0%,50,5.24,46.0%,-,-,-,-,-,-,-,-,-,-
2477,Eliminated,15,20,2,3,0,46.0%,50,3.36,46.0%,-,-,-,-,-,-,-,-,-,-
2478,Eliminated,20,10,10,1,0,46.0%,50,4.38,46.0%,-,-,-,-,-,-,-,-,-,-
2479,Eliminated,20,15,8,1,4,46.0%,50,4.84,46.0%,-,-,-,-,-,-,-,-,-,-
2480,Eliminated,20,20,10,1,2,46.0%,50,5.56,46.0%,-,-,-,-,-,-,-,-,-,-
2481,Eliminated,0,0,8,1,8,44.0%,50,1.52,44.0%,-,-,-,-,-,-,-,-,-,-
2482,Eliminated,0,0,10,1,0,44.0%,50,1.86,44.0%,-,-,-,-,-,-,-,-,-,-
2483,Eliminated,0,5,8,1,8,44.0%,50,2.74,44.0%,-,-,-,-,-,-,-,-,-,-
2484,Eliminated,0,10,4,1,8,44.0%,50,4.14,44.0%,-,-,-,-,-,-,-,-,-,-
2485,Eliminated,0,10,6,1,10,44.0%,50,4.06,44.0%,-,-,-,-,-,-,-,-,-,-
2486,Eliminated,0,10,8,2,10,44.0%,50,3.78,44.0%,-,-,-,-,-,-,-,-,-,-
2487,Eliminated,0,10,10,1,0,44.0%,50,3.88,44.0%,-,-,-,-,-,-,-,-,-,-
2488,Eliminated,0,15,8,2,10,44.0%,50,4.16,44.0%,-,-,-,-,-,-,-,-,-,-
2489,Eliminated,0,15,10,2,2,44.0%,50,4.26,44.0%,-,-,-,-,-,-,-,-,-,-
